Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
damage_costs_non_slr,ME,fraction_of_GDP,0,0.00150394,0.00313949,0.00488289,0.00671695,0.00863908,0.0106472,0.0127255,0.014862,0.0170656,0.0193531,0.0217296,0.0241906,0.026728,0.029338,0.0320263,0.0348032,0.0376759,0.0406422,0.0436868,0.0467888,0.0499289,0.0530893,0.0562522,0.0594004,0.0625181,0.0655904
damage_costs_non_slr,INDIA,fraction_of_GDP,0,0.00608125,0.013251,0.0214923,0.0307868,0.0411712,0.0526783,0.0652513,0.0788339,0.0934998,0.109384,0.126555,0.145012,0.164716,0.185655,0.207893,0.231536,0.256671,0.283303,0.311317,0.340524,0.370736,0.401764,0.433406,0.465458,0.497721,0.529994
damage_costs_non_slr,KOR,fraction_of_GDP,0,0.0024,0.00520723,0.00841179,0.0120044,0.0159976,0.0204027,0.0251971,0.0303587,0.0359152,0.0419171,0.0483899,0.0553317,0.0627283,0.0705746,0.0788937,0.0877252,0.097101,0.107023,0.117447,0.128304,0.139523,0.151034,0.162764,0.174637,0.186579,0.198517
damage_costs_non_slr,CHN,fraction_of_GDP,0,0.00177899,0.00364387,0.00555662,0.00749045,0.00943643,0.0113868,0.0133223,0.0152292,0.0171139,0.0189874,0.0208499,0.022694,0.0245107,0.026295,0.0280489,0.0297764,0.0314785,0.0331508,0.0347824,0.0363612,0.0378783,0.0393274,0.0407036,0.0420036,0.0432257,0.0443694
damage_costs_non_slr,SEAS,fraction_of_GDP,0,0.00460912,0.00990458,0.0158538,0.0224301,0.0296496,0.0375267,0.046017,0.0550792,0.0647602,0.0751453,0.0862752,0.0981435,0.110724,0.124006,0.138027,0.152852,0.168532,0.185069,0.202387,0.22037,0.238903,0.257871,0.277154,0.296631,0.316183,0.335696
damage_costs_non_slr,INDO,fraction_of_GDP,0,0.00460912,0.00990458,0.0158538,0.0224301,0.0296496,0.0375267,0.046017,0.0550792,0.0647602,0.0751453,0.0862752,0.0981435,0.110724,0.124006,0.138027,0.152852,0.168532,0.185069,0.202387,0.22037,0.238903,0.257871,0.277154,0.296631,0.316183,0.335696
damage_costs_non_slr,JAP,fraction_of_GDP,0,0.00151785,0.00347722,0.00589801,0.00879127,0.0121805,0.0160866,0.0204974,0.0253967,0.030814,0.0368039,0.0433981,0.0506009,0.0584018,0.0667987,0.0758191,0.0855096,0.0959098,0.107026,0.118811,0.131188,0.144075,0.15739,0.171043,0.184941,0.198993,0.213108
damage_costs_non_slr,OCE,fraction_of_GDP,0,0.0020732,0.00466392,0.00778718,0.0114502,0.0156779,0.0204923,0.0258759,0.0318077,0.0383222,0.0454835,0.0533278,0.0618583,0.0710614,0.0809336,0.0915066,0.102834,0.114961,0.127893,0.141576,0.155919,0.170828,0.186209,0.201959,0.217971,0.234143,0.25037
damage_costs_non_slr,RSAS,fraction_of_GDP,0,0.00537896,0.0114792,0.0182514,0.0256572,0.0337084,0.0424161,0.0517274,0.0615953,0.0720691,0.0832387,0.0951446,0.107777,0.121106,0.135119,0.149854,0.165378,0.181741,0.198944,0.216906,0.235506,0.254626,0.274149,0.293953,0.313916,0.33392,0.353849
damage_costs_non_slr,RSAF,fraction_of_GDP,0,0.00599223,0.0130503,0.0211564,0.030292,0.0404925,0.0517897,0.0641279,0.0774513,0.0918323,0.107403,0.124231,0.142313,0.161614,0.18212,0.203894,0.227039,0.251641,0.277705,0.305117,0.333693,0.363249,0.3936,0.424549,0.455897,0.487447,0.519006
damage_costs_slr,CAN,fraction_of_GDP,0,0.000615123,0.00127634,0.00198575,0.00274427,0.00355198,0.00440871,0.0053141,0.00626716,0.00726656,0.0083112,0.00940046,0.0105338,0.0117106,0.0129299,0.0141908,0.0154926,0.0168348,0.018217,0.0196389,0.0211,0.0225992,0.0241354,0.025707,0.0273124,0.02895,0.0306179
damage_costs_slr,USA,fraction_of_GDP,0,0.0003256,0.000675598,0.00105111,0.00145261,0.00188015,0.00233364,0.00281288,0.00331736,0.00384637,0.00439932,0.00497589,0.0055758,0.0061987,0.00684412,0.00751156,0.00820062,0.00891105,0.00964268,0.0103954,0.0111687,0.0119623,0.0127754,0.0136073,0.0144571,0.015324,0.0162068
damage_costs_slr,MEX,fraction_of_GDP,0,0.000298494,0.000619357,0.000963604,0.00133168,0.00172363,0.00213937,0.00257872,0.0030412,0.00352617,0.00403309,0.00456166,0.00511163,0.00568268,0.00627437,0.00688624,0.00751794,0.00816923,0.00883996,0.00952997,0.010239,0.0109665,0.0117119,0.0124746,0.0132536,0.0140483,0.0148576
damage_costs_slr,RCAM,fraction_of_GDP,0,0.000298494,0.000619357,0.000963604,0.00133168,0.00172363,0.00213937,0.00257872,0.0030412,0.00352617,0.00403309,0.00456166,0.00511163,0.00568268,0.00627437,0.00688624,0.00751794,0.00816923,0.00883996,0.00952997,0.010239,0.0109665,0.0117119,0.0124746,0.0132536,0.0140483,0.0148576
damage_costs_slr,BRA,fraction_of_GDP,0,0.000298494,0.000619357,0.000963604,0.00133168,0.00172363,0.00213937,0.00257872,0.0030412,0.00352617,0.00403309,0.00456166,0.00511163,0.00568268,0.00627437,0.00688624,0.00751794,0.00816923,0.00883996,0.00952997,0.010239,0.0109665,0.0117119,0.0124746,0.0132536,0.0140483,0.0148576
damage_costs_slr,RSAM,fraction_of_GDP,0,0.000298494,0.000619357,0.000963604,0.00133168,0.00172363,0.00213937,0.00257872,0.0030412,0.00352617,0.00403309,0.00456166,0.00511163,0.00568268,0.00627437,0.00688624,0.00751794,0.00816923,0.00883996,0.00952997,0.010239,0.0109665,0.0117119,0.0124746,0.0132536,0.0140483,0.0148576
damage_costs_slr,NAF,fraction_of_GDP,0,0.00150585,0.00312454,0.00486121,0.0067181,0.00869541,0.0107927,0.0130092,0.0153423,0.0177889,0.0203462,0.0230128,0.0257873,0.0286681,0.031653,0.0347398,0.0379267,0.0412123,0.044596,0.048077,0.0516538,0.0553239,0.0590845,0.0629319,0.0668622,0.070871,0.074954
damage_costs_slr,WAF,fraction_of_GDP,0,-0.000147853,-0.000306785,-0.0004773,-0.000659619,-0.000853762,-0.00105969,-0.00127731,-0.00150639,-0.00174661,-0.0019977,-0.00225952,-0.00253193,-0.00281479,-0.00310787,-0.00341095,-0.00372384,-0.00404645,-0.00437868,-0.00472046,-0.00507165,-0.00543201,-0.00580124,-0.00617899,-0.00656489,-0.0069585,-0.00735939
damage_costs_slr,EAF,fraction_of_GDP,0,-0.000147853,-0.000306785,-0.0004773,-0.000659619,-0.000853762,-0.00105969,-0.00127731,-0.00150639,-0.00174661,-0.0019977,-0.00225952,-0.00253193,-0.00281479,-0.00310787,-0.00341095,-0.00372384,-0.00404645,-0.00437868,-0.00472046,-0.00507165,-0.00543201,-0.00580124,-0.00617899,-0.00656489,-0.0069585,-0.00735939
damage_costs_slr,SAF,fraction_of_GDP,0,0.000402335,0.000834819,0.00129882,0.00179495,0.00232325,0.00288362,0.0034758,0.00409918,0.00475285,0.00543612,0.00614858,0.00688988,0.00765957,0.0084571,0.00928184,0.0101333,0.0110111,0.0119152,0.0128453,0.0138009,0.0147815,0.0157863,0.0168142,0.0178643,0.0189354,0.0200263
damage_costs_slr,WEU,fraction_of_GDP,0,7.54038e-05,0.000164112,0.000258281,0.000346471,0.000418714,0.000470865,0.000504644,0.000524686,0.000535783,0.000541603,0.000544522,0.00054593,0.000546586,0.000546881,0.00054701,0.000547065,0.000547087,0.000547096,0.000547099,0.000547101,0.000547101,0.000547101,0.000547101,0.000547101,0.000547101,0.000547101
damage_costs_slr,CEU,fraction_of_GDP,0,0.000156916,0.000314314,0.000458642,0.000578901,0.000670181,0.000733876,0.000775223,0.000800475,0.000815128,0.000823271,0.000827632,0.000829889,0.00083102,0.000831571,0.000831831,0.00083195,0.000832004,0.000832027,0.000832037,0.000832041,0.000832042,0.000832043,0.000832043,0.000832043,0.000832043,0.000832043
damage_costs_slr,TUR,fraction_of_GDP,0,0.000722547,0.00149924,0.00233254,0.00322352,0.00417229,0.00517864,0.00624214,0.00736165,0.00853557,0.00976265,0.0110421,0.0123734,0.0137557,0.015188,0.0166691,0.0181982,0.0197747,0.0213983,0.0230686,0.0247848,0.0265459,0.0283503,0.0301964,0.0320822,0.0340058,0.0359649
damage_costs_slr,UKR,fraction_of_GDP,0,0.0001667,0.000345892,0.000538144,0.000743704,0.000962596,0.00119477,0.00144013,0.00169842,0.00196926,0.00225236,0.00254755,0.00285469,0.0031736,0.00350404,0.00384576,0.00419854,0.00456227,0.00493685,0.0053222,0.00571816,0.00612445,0.00654075,0.00696666,0.00740175,0.00784554,0.00829753
damage_costs_slr,STAN,fraction_of_GDP,0,0.0001667,0.000345892,0.000538144,0.000743704,0.000962596,0.00119477,0.00144013,0.00169842,0.00196926,0.00225236,0.00254755,0.00285469,0.0031736,0.00350404,0.00384576,0.00419854,0.00456227,0.00493685,0.0053222,0.00571816,0.00612445,0.00654075,0.00696666,0.00740175,0.00784554,0.00829753
damage_costs_slr,RUS,fraction_of_GDP,0,0.0001667,0.000345892,0.000538144,0.000743704,0.000962596,0.00119477,0.00144013,0.00169842,0.00196926,0.00225236,0.00254755,0.00285469,0.0031736,0.00350404,0.00384576,0.00419854,0.00456227,0.00493685,0.0053222,0.00571816,0.00612445,0.00654075,0.00696666,0.00740175,0.00784554,0.00829753
damage_costs_slr,ME,fraction_of_GDP,0,0.000722547,0.00149924,0.00233254,0.00322352,0.00417229,0.00517864,0.00624214,0.00736165,0.00853557,0.00976265,0.0110421,0.0123734,0.0137557,0.015188,0.0166691,0.0181982,0.0197747,0.0213983,0.0230686,0.0247848,0.0265459,0.0283503,0.0301964,0.0320822,0.0340058,0.0359649
damage_costs_slr,INDIA,fraction_of_GDP,0,0.000288743,0.000599124,0.000932126,0.00128818,0.00166732,0.00206948,0.00249447,0.00294185,0.00341097,0.00390134,0.00441264,0.00494465,0.00549704,0.0060694,0.00666128,0.00727235,0.00790236,0.00855118,0.00921865,0.00990449,0.0106082,0.0113293,0.012067,0.0128207,0.0135894,0.0143723
damage_costs_slr,KOR,fraction_of_GDP,0,0.000814828,0.00169072,0.00263044,0.00363522,0.00470516,0.00584004,0.00703936,0.00830185,0.00962571,0.0110095,0.0124524,0.0139537,0.0155125,0.0171277,0.018798,0.0205224,0.0223003,0.0241313,0.0260149,0.0279503,0.0299362,0.0319711,0.034053,0.0361797,0.0383489,0.0405582
damage_costs_slr,CHN,fraction_of_GDP,0,0.000585002,0.00121384,0.00188851,0.00260989,0.00337804,0.00419283,0.00505387,0.00596027,0.00691073,0.00790421,0.00894013,0.010018,0.0111371,0.0122968,0.0134959,0.014734,0.0160104,0.0173249,0.0186772,0.0200668,0.0214926,0.0229535,0.0244481,0.025975,0.0275324,0.0291186
damage_costs_slr,SEAS,fraction_of_GDP,0,0.00216937,0.00450129,0.00700318,0.00967826,0.0125268,0.0155483,0.0187413,0.0221025,0.0256271,0.0293113,0.0331528,0.0371498,0.0413,0.0456002,0.0500471,0.0546381,0.0593714,0.0642461,0.0692609,0.0744137,0.0797011,0.0851186,0.0906612,0.0963233,0.102099,0.107981
damage_costs_slr,INDO,fraction_of_GDP,0,0.00216937,0.00450129,0.00700318,0.00967826,0.0125268,0.0155483,0.0187413,0.0221025,0.0256271,0.0293113,0.0331528,0.0371498,0.0413,0.0456002,0.0500471,0.0546381,0.0593714,0.0642461,0.0692609,0.0744137,0.0797011,0.0851186,0.0906612,0.0963233,0.102099,0.107981
damage_costs_slr,JAP,fraction_of_GDP,0,0.000788573,0.00163624,0.00254568,0.00351808,0.00455355,0.00565186,0.00681254,0.00803435,0.00931555,0.0106548,0.0120512,0.0135041,0.0150127,0.0165758,0.0181923,0.0198612,0.0215817,0.0233537,0.0251766,0.0270497,0.0289716,0.0309409,0.0329557,0.0350139,0.0371132,0.0392514
damage_costs_slr,OCE,fraction_of_GDP,0,0.000507027,0.00105205,0.00163679,0.00226202,0.00292779,0.00363397,0.00438025,0.00516583,0.0059896,0.00685067,0.00774851,0.0086827,0.00965268,0.0106577,0.0116971,0.0127701,0.0138764,0.0150157,0.0161878,0.0173921,0.0186278,0.019894,0.0211895,0.0225128,0.0238626,0.0252374
damage_costs_slr,RSAS,fraction_of_GDP,0,1.7499e-16,1.94506e-16,2.00361e-16,2.02746e-16,2.0383e-16,2.04697e-16,2.04914e-16,2.05131e-16,2.05348e-16,2.05348e-16,2.05565e-16,2.05565e-16,2.05565e-16,2.05565e-16,2.05565e-16,2.05565e-16,2.05565e-16,2.05782e-16,2.05782e-16,2.05782e-16,2.05782e-16,2.05782e-16,2.05782e-16,2.05782e-16,2.05782e-16,2.05782e-16
damage_costs_slr,RSAF,fraction_of_GDP,0,-0.000147853,-0.000306785,-0.0004773,-0.000659619,-0.000853762,-0.00105969,-0.00127731,-0.00150639,-0.00174661,-0.0019977,-0.00225952,-0.00253193,-0.00281479,-0.00310787,-0.00341095,-0.00372384,-0.00404645,-0.00437868,-0.00472046,-0.00507165,-0.00543201,-0.00580124,-0.00617899,-0.00656489,-0.0069585,-0.00735939
carbonprice,CAN,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,USA,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,MEX,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RCAM,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,BRA,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAM,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,NAF,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,WAF,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,EAF,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,SAF,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,WEU,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CEU,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,TUR,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,UKR,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,STAN,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RUS,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,ME,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,INDIA,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,KOR,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,CHN,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,SEAS,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,INDO,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,JAP,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,OCE,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAS,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonprice,RSAF,USD2005 * trillion / gigatCO2 / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,CAN,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,USA,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,MEX,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,RCAM,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,BRA,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,RSAM,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,NAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,WAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,EAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,SAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,WEU,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,CEU,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,TUR,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,UKR,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,STAN,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,RUS,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,ME,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,INDIA,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,KOR,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,CHN,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,SEAS,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,INDO,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,JAP,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,OCE,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,RSAS,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mitigation_costs,RSAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CAN,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,USA,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,MEX,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RCAM,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,BRA,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAM,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,NAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,EAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,WEU,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CEU,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,TUR,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,UKR,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,STAN,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RUS,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,ME,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDIA,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,KOR,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,CHN,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,SEAS,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,INDO,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,JAP,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,OCE,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAS,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
area_under_MAC,RSAF,USD2005 * trillion / year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,CAN,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,USA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,MEX,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,RCAM,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,BRA,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,RSAM,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,NAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,WAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,EAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,SAF,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,WEU,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,CEU,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,TUR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rel_mitigation_costs,UKR,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
